run_id,timestamp_utc,dataset_split,style,category,call_type,model_name,status,input_chars,output_chars,est_input_tokens,est_output_tokens,est_cost_usd,estimation_method,pricing_source,input_price_per_1m_tokens,output_price_per_1m_tokens,tokens_estimated,cost_estimated
20260416T162619Z_postprocessing,2026-04-16T16:26:23+00:00,attack_eval,riddle,phishing,post_processor,claude-haiku-4-5-20251001,ok,10180,46,2545,12,0.0012905,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True
20260416T162619Z_postprocessing,2026-04-16T16:26:26+00:00,attack_eval,riddle,phishing,post_processor,claude-haiku-4-5-20251001,ok,10403,63,2601,16,0.0013245,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True
20260416T162619Z_postprocessing,2026-04-16T16:26:29+00:00,attack_eval,riddle,phishing,post_processor,claude-haiku-4-5-20251001,ok,8854,6,2214,2,0.00111,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True
20260416T162619Z_postprocessing,2026-04-16T16:26:30+00:00,attack_eval,riddle,phishing,post_processor,claude-haiku-4-5-20251001,ok,9547,60,2387,15,0.001216,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True
20260416T162619Z_postprocessing,2026-04-16T16:26:32+00:00,attack_eval,riddle,phishing,post_processor,claude-haiku-4-5-20251001,ok,1103,29,276,8,0.00015,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.5,1.5,True,True
