run_id,timestamp_utc,dataset_split,style,category,call_type,model_name,status,input_chars,output_chars,est_input_tokens,est_output_tokens,est_cost_usd,estimation_method,pricing_source,input_price_per_1m_tokens,output_price_per_1m_tokens,tokens_estimated,cost_estimated
20260416T161413Z_postprocessing,2026-04-16T16:14:15+00:00,attack_eval,riddle,phishing,post_processor,deepseek-chat,ok,10180,6,2545,2,0.0006893500000000001,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260416T161413Z_postprocessing,2026-04-16T16:14:17+00:00,attack_eval,riddle,phishing,post_processor,deepseek-chat,ok,10403,6,2601,2,0.0007044700000000001,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260416T161413Z_postprocessing,2026-04-16T16:14:18+00:00,attack_eval,riddle,phishing,post_processor,deepseek-chat,ok,8854,6,2214,2,0.0005999800000000002,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260416T161413Z_postprocessing,2026-04-16T16:14:20+00:00,attack_eval,riddle,phishing,post_processor,deepseek-chat,ok,9547,6,2387,2,0.00064669,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260416T161413Z_postprocessing,2026-04-16T16:14:21+00:00,attack_eval,riddle,phishing,post_processor,deepseek-chat,ok,1103,6,276,2,7.672000000000001e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
