run_id,timestamp_utc,dataset_split,style,category,call_type,model_name,status,input_chars,output_chars,est_input_tokens,est_output_tokens,est_cost_usd,estimation_method,pricing_source,input_price_per_1m_tokens,output_price_per_1m_tokens,tokens_estimated,cost_estimated
20260416T160337Z_postprocessing,2026-04-16T16:03:42+00:00,attack_eval,riddle,phishing,post_processor,deepseek-chat,ok,9498,6,2375,2,0.0006434500000000001,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260416T160337Z_postprocessing,2026-04-16T16:03:44+00:00,attack_eval,riddle,phishing,post_processor,deepseek-chat,ok,9818,6,2455,2,0.00066505,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260416T160337Z_postprocessing,2026-04-16T16:03:46+00:00,attack_eval,riddle,phishing,post_processor,deepseek-chat,ok,8308,6,2077,2,0.0005629900000000001,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260416T160337Z_postprocessing,2026-04-16T16:03:48+00:00,attack_eval,riddle,phishing,post_processor,deepseek-chat,ok,8940,6,2235,2,0.0006056500000000001,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
20260416T160337Z_postprocessing,2026-04-16T16:03:49+00:00,attack_eval,riddle,phishing,post_processor,deepseek-chat,ok,465,4,117,1,3.269000000000001e-05,chars_div_4_ceiling_v1,static_estimated_pricing_v1,0.27,1.1,True,True
